search URL:,https://patents.google.com/?assignee=Hewlett+Packard+Co+%3CHp%3E&oq=assignee:%28HP%29
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
JP-H07169666-A,電子回路を製造するための写真製版工程 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Hung-Kwei Hu, フォンウィ・フー",1990-11-09,1991-11-08,1995-07-04,,https://patents.google.com/patent/JPH07169666A/ja,
JP-H10125729-A,フリップ・チップと基板の相互接続構造及び方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","D Penze Rajendra, ラジェンドラ・ディー・ペンゼ",1996-10-10,1997-10-06,1998-05-15,,https://patents.google.com/patent/JPH10125729A/ja,
JP-H11133261-A,Ｔｅｃファイバに基づく光学アセンブリ及び方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Kok-Wai Chang, コク・ワイ・チャン",1997-08-15,1998-08-04,1999-05-21,,https://patents.google.com/patent/JPH11133261A/ja,
JP-H08233900-A,テスト中に電子回路と接触するためのソケット ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Joel D Bickford, Julius K Botka, ジュリアス・ケイ・ボッカ, ジョエル・ディー・ビックフォード",1994-12-21,1995-11-29,1996-09-13,,https://patents.google.com/patent/JPH08233900A/ja,
JP-H11112029-A,光半導体素子およびその製造方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Isamu Akasaki, Hiroshi Amano, Tetsuya Takeuchi, Norihide Yamada, 浩 天野, 範秀 山田, 哲也 竹内, 勇 赤▲崎▼",1997-09-30,1997-09-30,1999-04-23,,https://patents.google.com/patent/JPH11112029A/ja,
JP-2002067284-A,インクジェット書き込み技術を用いる媒体カバレッジ技術 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Alan E Cariffe, アラン・イー・キャリフェ",2000-08-18,2001-08-14,2002-03-05,,https://patents.google.com/patent/JP2002067284A/ja,
JP-H083171-A,付加物、該付加物の製造方法及び薄膜の製造方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Stephen A Dicarolis, スティーブン・エイ・ジカロリス",1994-06-17,1995-05-25,1996-01-09,,https://patents.google.com/patent/JPH083171A/ja,
JP-H0635286-A,印刷装置及び印刷方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Cummins Thomas, トーマス・カミス",1992-05-22,1993-05-21,1994-02-10,,https://patents.google.com/patent/JPH0635286A/ja,
JP-2000138835-A,デジタル画像の圧縮システム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","M Bradburn Brent, E Gross Randall, ブレント・エム・ブラッドバーン, ランダル・イー・グロス",1998-10-27,1999-10-18,2000-05-16,,https://patents.google.com/patent/JP2000138835A/ja,
JP-H11150225-A,リードフレームベースの垂直相互接続パッケージ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Brian R Hutchison, Peter Walters, ピーター・ウォルターズ, ブライアン・アール・ハッチソン",1997-09-08,1998-09-08,1999-06-02,,https://patents.google.com/patent/JPH11150225A/ja,
JP-H0618635-A,モデルのパターンマッチングに基づくプリント回路基板のための機能テストの生成方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Darrell B Johnsrud, Iii Robert E Marker, ダーレル・ベネット・ジョンスラッド, ロバート・エドワード・マーカー・ザ・サード",1992-01-23,1993-01-25,1994-01-28,,https://patents.google.com/patent/JPH0618635A/ja,
JP-H0730999-A,超音波プローブ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Mir S S Bolorforosh, ミル・サド・セイエド・ボロルフォロシュ",1993-06-15,1994-06-15,1995-01-31,,https://patents.google.com/patent/JPH0730999A/ja,
JP-H07170600-A,２次元トランスデューサアレイの多層トランスデューサ要素のための電気的相互接続方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Michael Greenstein, マイケル・グリーンステイン",1993-08-04,1994-08-04,1995-07-04,,https://patents.google.com/patent/JPH07170600A/ja,
JP-H07186389-A,インク・ジェット・プリンタの滴体積測定方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Christopher M Lesniak, クリストファー・エム・レスニーク",1993-10-29,1994-10-28,1995-07-25,,https://patents.google.com/patent/JPH07186389A/ja,
JP-H05198881-A,格子同調式レーザ装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Paul Zorabedian, ポール・ゾラベディアン",1991-07-30,1992-07-15,1993-08-06,,https://patents.google.com/patent/JPH05198881A/ja,
JP-2000168432-A,光学車両表示装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Markus Maile, Gerhard Pross, Jens-Peter Seher, イェンス・ペーター・ゼーアー, ゲルハルト・プロス, マルクス・マイレ",1998-12-03,1999-12-02,2000-06-20,,https://patents.google.com/patent/JP2000168432A/ja,
JP-H08224897-A,二次インクつぼ使用方法及びファクシミリ装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Chan Nguyen, Alan Shibata, アラン・シバタ, チャン・ニュイェン",1994-11-18,1995-11-17,1996-09-03,,https://patents.google.com/patent/JPH08224897A/ja,
JP-H08214359-A,位置エリア情報導出のためのセルラ移動無線システム監視方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Richard Brown, リチャード・ブラウン",1994-10-28,1995-10-27,1996-08-20,,https://patents.google.com/patent/JPH08214359A/ja,
JP-H11338402-A,表示装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Travis N Blalock, Neela B Gaddis, Richard C Walker, トラヴィス・エヌ・ブラロック, ニーラ・ビー・ガディス, リチャード・シー・ウォーカー",1998-04-30,1999-04-27,1999-12-10,,https://patents.google.com/patent/JPH11338402A/ja,
JP-H01301089-A,Patent JPH01301089A ,Hewlett Packard Co <Hp>,"Stuart D Lerner, Richard P Tella",1988-03-24,1989-03-24,1989-12-05,,https://patents.google.com/patent/JPH01301089A/ja,
JP-H10242589-A,半導体デバイスの製造方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Paul Marshall Charles, ポール・マーシャル・チャールズ",1997-01-31,1998-02-02,1998-09-11,,https://patents.google.com/patent/JPH10242589A/ja,
JP-H0212076-A,Patent JPH0212076A ,Hewlett Packard Co <Hp>,Wayne R Chism,1988-03-31,1989-03-31,1990-01-17,,https://patents.google.com/patent/JPH0212076A/ja,
JP-H1043183-A,超音波プローブ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Richard Barry Stevens, リチャード・バーリー・スティーブンス",1996-05-21,1997-05-20,1998-02-17,,https://patents.google.com/patent/JPH1043183A/ja,
JP-H02279344-A,Patent JPH02279344A ,Hewlett Packard Co <Hp>,"Alan R Arthur, Robert R Beeson",1989-03-20,1990-03-20,1990-11-15,,https://patents.google.com/patent/JPH02279344A/ja,
JP-H03206935-A,Patent JPH03206935A ,Hewlett Packard Co <Hp>,"Michael G Hart, Roger W Wong",1989-08-08,1990-08-08,1991-09-10,,https://patents.google.com/patent/JPH03206935A/ja,
JP-H07239363-A,集積回路の試験アセンブリ、導電性ブリッジ装置および集積回路の試験方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","W Johnson Kenneth, ケネス・ダブリュ・ジョンソン",1994-01-06,1995-01-04,1995-09-12,,https://patents.google.com/patent/JPH07239363A/ja,
JP-H11224483-A,固体メモリおよびメモリ形成方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Thomas C Anthony, Manoj K Bhattacharyya, James A Brug, Janice Nickel, Lung T Tran, ジェームス・エイ・ブラグ, ジャニス・ニケル, トーマス・シー・アンソニー, マノジ・ケー・バタチャルヤ, ラング・ティ・トラン",1997-11-20,1998-11-04,1999-08-17,,https://patents.google.com/patent/JPH11224483A/ja,
JP-H02155671-A,Patent JPH02155671A ,Hewlett Packard Co <Hp>,"Michael Bertagne, Jospeh W Dody, Richard J Klinke, Christopher A Lowery, Gary D Sasser, William P Sullivan, Vera D Vallentin-Price",1988-10-11,1989-10-11,1990-06-14,,https://patents.google.com/patent/JPH02155671A/ja,
JP-2000012365-A,トンネル接合の形成方法およびトンネル接合 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Thomas C Anthony, トーマス・シー・アンソニー",1998-01-06,1998-12-09,2000-01-14,,https://patents.google.com/patent/JP2000012365A/ja,
JP-H02295220-A,Patent JPH02295220A ,Hewlett Packard Co <Hp>,Joseph Pernyeszi,1989-04-14,1990-04-13,1990-12-06,,https://patents.google.com/patent/JPH02295220A/ja,
JP-2000156554-A,モジュ―ル式集積装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","S Daniel Cromwell, Laszlo Nobi, エス・ダニエル・クロムウェル, ラツロ・ノビ",1998-11-18,1999-11-08,2000-06-06,,https://patents.google.com/patent/JP2000156554A/ja,
JP-H0290026-A,Patent JPH0290026A ,Hewlett Packard Co <Hp>,Hubert Kuderer,1988-08-17,1989-08-17,1990-03-29,,https://patents.google.com/patent/JPH0290026A/ja,
JP-H1171440-A,コポリマー、光伝導体コーティング用組成物、光伝導体基板の製造方法、電子写真用部材、ペルフルオロポリエーテルの使用方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Sivapackia Ganapathiappan, Khe Nguyen, ケ・ヌグエン, シバパッキア・ガナパチアパン",1996-04-30,1997-04-28,1999-03-16,,https://patents.google.com/patent/JPH1171440A/ja,
JP-H0310126-A,Patent JPH0310126A ,Hewlett Packard Co <Hp>,Hubert Kuderer,1989-05-20,1990-05-18,1991-01-17,,https://patents.google.com/patent/JPH0310126A/ja,
JP-H08209049-A,プリント方法及びインク・セット ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","John R Moffat, James P Shields, ジェイムス・ピー・シールズ, ジョン・アール・モファット",1994-10-05,1995-10-05,1996-08-13,,https://patents.google.com/patent/JPH08209049A/ja,
JP-H07209166-A,基体表面への被検体の結合方法、低分子量被検体の定量方法、及びビオチン−被検体複合体 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Joel Myerson, Karla M Robotti, May Tom-Moy, カーラ・エム・ロボッティ, ジョエル・マイヤーサン, メイ・トム・モイ",1993-12-13,1994-12-12,1995-08-11,,https://patents.google.com/patent/JPH07209166A/ja,
JP-2000036802-A,Ｃｄｍａ信号に関するパワ―・レベル表示方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Robert T Cutler, John E Neeley, Harry G Plate, ジョン・イー・ニーリー, ハリー・ジー・プレート, ロバート・ティ・カットラー",1998-05-08,1999-05-06,2000-02-02,,https://patents.google.com/patent/JP2000036802A/ja,
JP-H01283418-A,Patent JPH01283418A ,Hewlett Packard Co <Hp>,Steve O Rasmussen,1988-02-29,1989-02-28,1989-11-15,,https://patents.google.com/patent/JPH01283418A/ja,
JP-H08249263-A,ファイバ・チャネル・システム内でファブリックを構成するための方法及び装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Bent Stoevhase, ベント・ストエヴハーセ",1994-11-08,1995-11-08,1996-09-27,,https://patents.google.com/patent/JPH08249263A/ja,
JP-2000235545-A,シリアル信号を並列バス上に多重化する装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","R Emmert James, D Montiaasu Mark, ジェイムス・アール・エマート, マーク・ディ・モンティアース",1999-01-28,2000-01-28,2000-08-29,,https://patents.google.com/patent/JP2000235545A/ja,
JP-H11185028-A,透過性の画像媒体の表面のアーティファクトを検出する方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","E Battles Amy, M Broom Daniel, K Campbell David, J Staveley Donald, R Herera E Oscar, アミー・イー・バトルズ, オスカ・アール・ヘレラ・イー, ダニエル・エム・ブルーム, デイビッド・ケー・キャンベル, ドナルド・ジェイ・スティブリー",1997-10-14,1998-09-21,1999-07-09,,https://patents.google.com/patent/JPH11185028A/ja,
JP-2000077718-A,発光ダイオ―ド組立体 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","William K Antle, Michael K Lam, James W Stewart, ウィリアム・ケー・アントル, ジェイムス・ダブリュー・スチュワート, マイケル・ケー・ラム",1998-08-27,1999-07-30,2000-03-14,,https://patents.google.com/patent/JP2000077718A/ja,
JP-H06351099-A,薄膜を有する音響装置の製造方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Michael Greenstein, Paul Lum, ポール・ラム, マイケル・グリーンスタイン",1993-05-19,1994-05-19,1994-12-22,,https://patents.google.com/patent/JPH06351099A/ja,
JP-H07326154-A,メモリディスク・アセンブリ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Gary M Peter, Donald P Roehling, ゲイリー・エム・ピーター, ドナルド・ピー・ローリング",1994-05-31,1995-05-31,1995-12-12,,https://patents.google.com/patent/JPH07326154A/ja,
JP-H0848040-A,プリントヘッド、ノズル・プレート、プリント装置、およびプリント方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","David E Hackleman, デイビッド・イー・ハックルマン",1994-07-20,1995-02-01,1996-02-20,,https://patents.google.com/patent/JPH0848040A/ja,
JP-2000129185-A,感光性不可視インク組成物及びその使用方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","William A Houle, ウィリアム・エイ・ホウル",1998-10-28,1999-10-28,2000-05-09,,https://patents.google.com/patent/JP2000129185A/ja,
JP-H07110365-A,テスト装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Alfred Biwer, Marco Langhof, アルフレッド・ビヴェール, マロ・ラングホフ",1993-09-20,1994-09-20,1995-04-25,,https://patents.google.com/patent/JPH07110365A/ja,
JP-H07182756-A,ハード・ディスク・ドライブ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Gary M Peter, ギャリー・エム・ピーター",1993-11-16,1994-11-16,1995-07-21,,https://patents.google.com/patent/JPH07182756A/ja,
JP-H02215540-A,Patent JPH02215540A ,Hewlett Packard Co <Hp>,Thomas H Winslow,1988-12-16,1989-12-15,1990-08-28,,https://patents.google.com/patent/JPH02215540A/ja,
JP-2001147745-A,人間工学的スタンドを備えたノートブックコンピュータ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Dennis R Esterberg, Jacques H Helot, Brocklin Andrew L Van, William C Wickes, アンドリュー・エル・バン・ブロックリン, ウィリアム・シー・ウィッケス, ジャッキース・エイチ・ヘロット, デニス・アール・エスターバーグ",1999-09-29,2000-09-29,2001-05-29,,https://patents.google.com/patent/JP2001147745A/ja,
JP-H0650883-A,表面素励起共振測定器 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","David A King, Jens-Peter Seher, イエンス・ペータ・ゼーア, ディビット・エー・キング",1992-06-17,1993-06-17,1994-02-25,,https://patents.google.com/patent/JPH0650883A/ja,
JP-H01161726-A,Patent JPH01161726A ,Hewlett Packard Co <Hp>,Cheng-Cheng Chang,1987-11-20,1988-11-16,1989-06-26,,https://patents.google.com/patent/JPH01161726A/ja,
JP-2000031539-A,発光ダイオ―ドおよびその製造方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Changhua Chen, Werner Goetz, R Scott Kern, Chihping Kuo, アール・スコット・カーン, ウエルナー・ゲッツ, チーピング・クオ, チャンフア・チェン",1998-06-05,1999-06-02,2000-01-28,,https://patents.google.com/patent/JP2000031539A/ja,
JP-H02187657-A,Patent JPH02187657A ,Hewlett Packard Co <Hp>,"James W Jorgenson, Donald J Rose",1988-11-03,1989-11-02,1990-07-23,,https://patents.google.com/patent/JPH02187657A/ja,
JP-H03106406-A,Patent JPH03106406A ,Hewlett Packard Co <Hp>,"Kurt B Augenblick, Steven J Engel, Kimber D Fogelman, Avner Ganz, Thomas E Price",1989-09-06,1990-09-06,1991-05-07,,https://patents.google.com/patent/JPH03106406A/ja,
JP-H03156927-A,Patent JPH03156927A ,Hewlett Packard Co <Hp>,Leuh Fang,1989-10-24,1990-10-24,1991-07-04,,https://patents.google.com/patent/JPH03156927A/ja,
JP-H04223507-A,Patent JPH04223507A ,Hewlett Packard Co <Hp>,Neil J Yosinski,1990-03-23,1991-03-22,1992-08-13,,https://patents.google.com/patent/JPH04223507A/ja,
JP-H02224282-A,Patent JPH02224282A ,Hewlett Packard Co <Hp>,"Dennis C Defevere, Wayne L Snyder, Frank M Steranka, Chin-Wang Tu",1988-07-05,1989-07-05,1990-09-06,,https://patents.google.com/patent/JPH02224282A/ja,
JP-H01283803-A,Patent JPH01283803A ,Hewlett Packard Co <Hp>,"Bangalore R Natarajan, Robert G Walmsley",1988-03-22,1989-03-22,1989-11-15,,https://patents.google.com/patent/JPH01283803A/ja,
JP-H02234477-A,Patent JPH02234477A ,Hewlett Packard Co <Hp>,"Robert M Fletcher, Chih-Ping Kuo, Timothy D Osentowski",1989-01-19,1990-01-19,1990-09-17,,https://patents.google.com/patent/JPH02234477A/ja,
JP-H11312776-A,集積回路パッケージ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","James C Hudson, Tamio J Humphrey, ジェームス・シー・ハドソン, タミオ・ジェイ・ハンフリイ",1997-10-30,1998-10-30,1999-11-09,,https://patents.google.com/patent/JPH11312776A/ja,
JP-H04212056-A,Patent JPH04212056A ,Hewlett Packard Co <Hp>,"Kenneth J Klein, Richard J Phillips, Ismael Rodriguez, Wei J Song",1990-01-17,1991-01-17,1992-08-03,,https://patents.google.com/patent/JPH04212056A/ja,
JP-H11192750-A,モノクロ・カラー印刷用平面位置合せシステムおよびその方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","David J Arcaro, Wayne E Foote, ウェイン・イー・フート, デビット・ジェイ・アルカロ",1997-10-09,1998-10-06,1999-07-21,,https://patents.google.com/patent/JPH11192750A/ja,
JP-H11317545-A,２レベル射出成形リ―ドフレ―ム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","William J Beecher, Pradeep Rajkomar, ウイリアム・ジェイ・ビーチャー, プラディープ・ラジュコマー",1998-01-12,1998-12-21,1999-11-16,,https://patents.google.com/patent/JPH11317545A/ja,
JP-H071837-A,インクジェット・プリント方法およびインク組成物 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Raymond J Adamic, James P Shields, ジェームス・ピー・シールド, レイモンド・ジェイ・アダミック",1993-01-19,1994-01-18,1995-01-06,,https://patents.google.com/patent/JPH071837A/ja,
JP-H0777404-A,干渉計及び光波長測定方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Gregory M Cutler, グレゴリー・エム・カトラー",1993-07-21,1994-07-20,1995-03-20,,https://patents.google.com/patent/JPH0777404A/ja,
JP-H07148165-A,心臓の２乗平均速度の診断と心筋性能監視の方法及び装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Christiana Goh, Jr Hewlett E Melton, クリスティーナ・ゴー, ヒューレット・イー・メルトン，ジュニア",1993-08-09,1994-08-09,1995-06-13,,https://patents.google.com/patent/JPH07148165A/ja,
JP-H0757496-A,記憶装置の誤り検出装置及び記憶装置の誤り検出と訂正をおこなう方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Michael Raynham, マイケル・レイナム",1990-02-13,1991-02-13,1995-03-03,,https://patents.google.com/patent/JPH0757496A/ja,
JP-H05249036-A,ガス測定装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Damien F Gray, Ganapati R Mauze, ガナパティ・ラムナス・マウゼ, ダミエン・フランシス・グレイ",1992-01-03,1992-12-28,1993-09-28,,https://patents.google.com/patent/JPH05249036A/ja,
JP-H05243985-A,ベクトル・ロックループ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Marcus K Dasilva, マーカス・ケイ・ダシルバ",1991-08-28,1992-08-27,1993-09-21,,https://patents.google.com/patent/JPH05243985A/ja,
JP-H08314636-A,画像消去方法及びスタイラス型電子筆記システム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Beng Hong Kang, Chun Wun Yeung, チャン・ウン・ヤン, ベン・ホン・カン",1995-05-03,1996-04-04,1996-11-29,,https://patents.google.com/patent/JPH08314636A/ja,
JP-H0875957-A,光子装置を結合した光導波路 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Kenneth H Hahn, Ronald T Kaneshiro, ケニース・エイチ・ハーン, ロナルド・ティー・カネシロ",1994-08-31,1995-08-24,1996-03-22,,https://patents.google.com/patent/JPH0875957A/ja,
JP-H11287962-A,スイッチング素子 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Kok Wai Chang, Datong Chen, David K Donald, Julie E Fouquet, コック・ワイ・チャン, ジュリー・イー・フォウクエット, タートン・チェン, デビット・ケー・ドナルド",1998-02-04,1999-02-02,1999-10-19,,https://patents.google.com/patent/JPH11287962A/ja,
JP-H0863592-A,２値画像のスケーリング方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Jonathan Yen, ジョナサン・イェン",1994-08-05,1995-07-05,1996-03-08,,https://patents.google.com/patent/JPH0863592A/ja,
JP-2000215309-A,画像処理システム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Zan Honjan, Marisharu Xavier, ザビエル・マリシャル, ホンジャン・ザン",1999-01-19,2000-01-12,2000-08-04,,https://patents.google.com/patent/JP2000215309A/ja,
JP-H06290157-A,網 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","S Sneider Gregory, J Quakes Philip, グレゴリー・エス・スニダー, フィリップ・ジェイ・クゥエークス",1993-02-19,1994-02-17,1994-10-18,,https://patents.google.com/patent/JPH06290157A/ja,
JP-H11136288-A,マルチストリームトラフィックエミュレータ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Matthew G Beanland, マシュー・ジー・ビーンランド",1997-07-31,1998-07-28,1999-05-21,,https://patents.google.com/patent/JPH11136288A/ja,
JP-H11331284-A,デジタル・ベ―スバンド変調器 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","William J Anklam, Alan R Bloom, David J Schwartz, アラン・アール・ブルーム, ウィリアム・ジェイ・アンクラム, デビット・ジェイ・シュワルツ",1998-03-05,1999-02-23,1999-11-30,,https://patents.google.com/patent/JPH11331284A/ja,
JP-H10222262-A,データバスを記憶素子として用いる方法および装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","N Goldberg David, S Fidosia Nicholas, M Mclowsky Richard, デイヴィッド・エヌ・ゴールドバーグ, ニコラス・エス・フィドゥシア, リチャード・エム・マクロスカイ",1997-01-31,1998-01-28,1998-08-21,,https://patents.google.com/patent/JPH10222262A/ja,
JP-H06232673-A,ステップ減衰器 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Henry F Loehner, Steven C Zemke, スティーブン・シー・ゼンケ, ヘンリー・フランシス・ローナー",1992-12-03,1993-11-29,1994-08-19,,https://patents.google.com/patent/JPH06232673A/ja,
JP-H1078738-A,光導電体アセンブリ用の旋回可能なシールド ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","H Okamura Maiku, マイク・エイチ・オカムラ",1996-08-19,1997-07-31,1998-03-24,,https://patents.google.com/patent/JPH1078738A/ja,
JP-2002055812-A,信号処理装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","T Crane Landy, ランディ・ティー・クレーン",2000-05-04,2001-04-24,2002-02-20,,https://patents.google.com/patent/JP2002055812A/ja,
JP-H11272150-A,加熱空気循環システム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Howard G Hooper, Paul K Mui, ハワード・ジー・ホッパー, ポウル・ケー・ムイ",1998-02-17,1999-02-16,1999-10-08,,https://patents.google.com/patent/JPH11272150A/ja,
JP-H09139581-A,組込み支えハンドル・付属品噛み合わせシステム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Anthony G Laidlaw, アンソニー・ジー・レッドロー",1995-09-06,1996-09-04,1997-05-27,,https://patents.google.com/patent/JPH09139581A/ja,
JP-H10285594-A,ビットストリーム品質解析システム ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Mark A Leonard, Samson J Liu, Chong T Ong, Den Branden Lambrecht C J Van, クリスチャン・ジェイ・バン・デン・ブランデン・ランブレット, サムソン・ジェイ・ライウ, チョン・ティー・オン, マーク・エー・レオナルド",1997-04-04,1998-03-31,1998-10-23,,https://patents.google.com/patent/JPH10285594A/ja,
JP-H05208762-A,プリンタおよびその用紙送り方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Eric L Ahlvin, エリック・エル・アルビン",1991-04-16,1992-04-16,1993-08-20,,https://patents.google.com/patent/JPH05208762A/ja,
JP-H08230200-A,インクジェット・プリントヘッド用サービス・ステーション ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","William S Osborne, Bret K Taylor, ウィリアム・エス・オズボーン, ブレット・ケー・テイラー",1995-01-31,1996-01-31,1996-09-10,,https://patents.google.com/patent/JPH08230200A/ja,
JP-H11103129-A,垂直空洞面発光レーザ及びその製造方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Scott W Corzine, Richard P Schneider Jr, Michael R T Tan, スコット・ダブリュー・コージン, マイケル・アール・ティー・タン, リチャード・ピー・シュネイダー，ジュニア",1997-08-15,1998-08-03,1999-04-13,,https://patents.google.com/patent/JPH11103129A/ja,
JP-2000194533-A,音声コマンド注釈方法 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Thomas C Oliver, Michael L Rudd, トーマス・シー・オリバー, マイケル・エル・ラッド",1998-12-23,1999-12-13,2000-07-14,,https://patents.google.com/patent/JP2000194533A/ja,
JP-H08321174-A,高速ｓｒａｍ用の改良型書込みデータドライバ ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","L Knie Derek, Albertson Lyle, デレック・エル・ニー, ライル・アルバートソン",1995-05-22,1995-05-22,1996-12-03,,https://patents.google.com/patent/JPH08321174A/ja,
JP-H07220415-A,メモリ・ディスクの読み出し／書き込みアームの位置決め方法 ,"Hewlett Packard Co <Hp>, Optra Inc, オプトラ・インコーポレイテッド, ヒューレット・パッカード・カンパニー","W Permal Gerald, Hercher Michael, ジェラルド・ダヴリュ・パーマル, マイケル・ハーチャー",1993-09-20,1994-09-20,1995-08-18,,https://patents.google.com/patent/JPH07220415A/ja,
JP-2003228223-A,電子写真式カラープリント装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","P Yeegenson Robin, ロビン・ピー・イェーゲンソン",2002-02-01,2002-02-01,2003-08-15,,https://patents.google.com/patent/JP2003228223A/ja,
JP-H10213543-A,光学時間領域反射率計 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Peter Hoffmann, Peter Thoma, ペーター・トーマ, ペーター・ホフマン",1997-01-16,1998-01-13,1998-08-11,,https://patents.google.com/patent/JPH10213543A/ja,
JP-H07182143-A,コンピュータにおいて除算および平方根計算を実施するための方法および装置 ,"Hewlett Packard Co <Hp>, ヒューレット・パッカード・カンパニー","Glenn T Colon-Bonet, グレン・ティー・コロン−ボネット",1993-11-01,1994-11-01,1995-07-21,,https://patents.google.com/patent/JPH07182143A/ja,
